Diet Group,Sex,Age Group,Mean Acid,Mean Bio,Mean Eut,Mean Ghgs,Mean Ghgs Ch4,Mean Ghgs N2O,Mean Land,Mean Watscar,Mean Watuse
Fish eater,male,70-79,24.89317311,175.6477377,22.02747733,4.641587978,0.705764849,0.288723375,6.760536378,20900.64525,575.4487311
Low meat,female,20-29,23.93391892,155.8253468,20.68286054,4.702126026,0.869918469,0.306372481,7.786772565,15832.63903,533.4846684
Low meat,female,30-39,25.12205142,161.0167247,21.36266556,4.864833619,0.876012015,0.297541707,7.792295068,17393.28581,554.5748383
Low meat,female,40-49,25.58670984,164.4077226,21.70652796,4.985974604,0.914464104,0.306447703,8.213361074,17100.20371,538.3706084
Low meat,female,50-59,26.30578023,163.2965361,22.27681675,5.06495903,0.948495035,0.322672514,8.400266785,17773.89458,539.1454724
Low meat,female,60-69,27.12039405,168.426612,22.92659247,5.161294261,0.973267979,0.322435854,8.492882547,18106.16574,536.4584347
Low meat,female,70-79,27.21449625,167.122708,23.12983873,5.204241884,0.961774741,0.312897715,8.516146564,18537.27406,531.2740551
Low meat,male,20-29,25.95902545,169.406606,22.31725217,5.293252206,0.943744513,0.327626068,8.577316529,16025.62884,542.6193526
Low meat,male,30-39,27.07215792,172.5488196,23.1421044,5.334348417,0.924789846,0.313625608,8.372860986,19299.34901,598.3079159
Low meat,male,40-49,26.89929547,170.6474361,22.40643186,5.364279257,0.932471914,0.313515675,8.504613443,18130.14654,556.0964963
Low meat,male,50-59,27.0717415,174.9254637,22.80970127,5.318756607,0.967110459,0.323741069,8.713980451,18287.47195,549.756845
Low meat,male,60-69,27.14448925,173.6276499,23.27648231,5.377439236,0.970227629,0.321724389,8.940129848,17979.56637,529.8870336
Low meat,male,70-79,28.04412927,180.4703185,24.10075888,5.511784785,1.007862046,0.340989263,9.168973621,19400.33762,543.4645708
High meat,female,20-29,40.84682282,213.6809967,36.94280441,10.12643393,2.033573347,0.653382696,23.11659743,18365.47143,674.5340821
High meat,female,30-39,41.9244561,222.143143,37.53582875,10.42821839,2.096943695,0.628910082,24.27740115,18371.85252,660.9571656
High meat,female,40-49,44.35045826,232.8307042,39.49329649,11.48862949,2.34928155,0.691011134,28.35531505,18604.58211,643.1127758
High meat,female,50-59,45.71562848,236.4663849,40.68018239,11.86179915,2.434150686,0.702769301,29.65086221,19132.98427,646.0736193
High meat,female,60-69,45.62470713,234.7355007,40.81092572,11.79977526,2.4276147,0.705702608,29.48426099,20044.76533,645.6670752
High meat,female,70-79,47.97718722,247.6670438,42.34809227,12.47110954,2.566195329,0.716791571,31.04898953,20410.08748,651.9500657
High meat,male,20-29,48.75892177,251.2888993,44.50572494,12.17970932,2.446239552,0.789716904,27.01303056,19815.29613,731.4906155
High meat,male,30-39,43.92908395,230.5861638,40.37543739,11.17512676,2.225203148,0.70303876,25.31161722,20150.14183,709.1841716
High meat,male,40-49,45.00762173,238.5508747,41.10551695,11.67063338,2.352791387,0.711237094,27.57215356,18216.13266,639.8584288
High meat,male,50-59,45.97798818,240.4515492,41.69572866,11.87607266,2.417735262,0.711764537,28.56493807,18563.26338,632.8449469
High meat,male,60-69,45.97933184,244.2635512,41.86037495,11.68209313,2.391929453,0.689288937,27.87180398,19121.18493,635.1866229
High meat,male,70-79,48.49546284,252.7828249,44.20503989,12.77480007,2.585431245,0.736377365,31.37102769,19789.68293,644.7176111
Medium meat,female,20-29,29.66615272,173.3961975,26.36061903,6.367010073,1.226840117,0.40516829,11.8867299,16722.40462,592.411454
Medium meat,female,30-39,30.83914251,183.1977782,26.93998447,6.657421152,1.284077026,0.40458916,12.62743426,17123.10186,584.5314655
Medium meat,female,40-49,32.08170994,186.2980155,27.86411936,7.042742497,1.38230953,0.427557328,14.13554022,17483.77155,574.8503837
Medium meat,female,50-59,32.64136553,186.1154236,28.28863704,7.125949132,1.411160313,0.434470402,14.48825539,17699.61892,568.8471475
Medium meat,female,60-69,32.8691071,188.2461878,28.77344605,7.042512795,1.388964165,0.434394526,13.8920977,18747.36857,574.5368092
Medium meat,female,70-79,33.28908086,196.8087086,29.36662387,7.243625229,1.402607575,0.435658981,14.55027032,19166.7843,574.3192219
Medium meat,male,20-29,31.60577267,185.3155578,28.05640512,6.837951504,1.288213098,0.434395083,11.97056831,17476.30453,620.2538664
Medium meat,male,30-39,32.90660354,194.770479,28.84589047,7.043020577,1.335945901,0.429029946,12.71291463,18622.19717,626.3870952
Medium meat,male,40-49,33.03700325,195.6836691,28.78331926,7.346022151,1.414362696,0.452464879,14.48814574,17231.48671,569.3750844
Medium meat,male,50-59,33.05394939,190.1162916,29.12355841,7.393627733,1.41875563,0.450974583,14.68337239,17396.98422,562.9668638
Medium meat,male,60-69,33.73807183,203.301039,29.90969487,7.4874346,1.452770075,0.449712227,15.09471219,18389.84786,567.566234
Medium meat,male,70-79,34.06865248,199.6011605,30.5714976,7.823259424,1.512581106,0.467679894,16.1639966,19581.76105,573.6630968
Vegan,female,20-29,10.35810665,98.24519108,9.418967212,2.205307853,0.114588752,0.177733316,4.39846239,13602.03557,397.349302
Vegan,female,30-39,11.07906188,109.0880071,9.876702066,2.347046295,0.120308564,0.182181422,4.643458709,14107.96239,411.5747453
Vegan,female,40-49,11.92092386,108.9386335,10.36481176,2.461478585,0.139323147,0.193991078,4.880974889,15096.39148,429.5940145
Vegan,female,50-59,11.62474526,112.690748,9.931001869,2.265567443,0.113280457,0.194194342,4.735603118,14307.82335,376.6490695
Vegan,female,60-69,12.3877783,121.2035789,10.6988497,2.388283,0.117468229,0.198808193,5.208605811,16108.23831,398.0027235
Vegan,female,70-79,12.64808138,116.4089465,10.91797444,2.578871828,0.158793734,0.20621597,5.220845019,18777.4176,519.3306399
Vegan,male,20-29,12.08897069,113.1657903,11.14497462,2.683113408,0.136485951,0.215160465,5.360748195,18330.72516,511.6939452
Vegan,male,30-39,11.66718761,111.7496415,10.40127519,2.535797328,0.117231401,0.192940471,4.958110229,16900.72118,461.7911574
Vegan,male,40-49,11.60262936,114.0319259,10.31635831,2.517452066,0.115539488,0.195957962,4.918997833,15979.20874,431.4833212
Vegan,male,50-59,11.32401755,115.9573231,10.46692525,2.321130945,0.115912925,0.187340081,4.768056216,16170.0901,400.3964412
Vegan,male,60-69,12.0077264,116.1152314,10.14300268,2.305978633,0.087785463,0.198069262,5.076178142,19669.80331,478.4743832
Vegan,male,70-79,11.96501083,105.0293556,10.46087804,2.577941079,0.125187708,0.200795034,4.711537745,16965.12987,447.9587242
Vegetarian,female,20-29,19.901914,151.1554973,15.80702003,3.6909982,0.640001268,0.237484161,5.813204929,12954.4497,439.8589496
Vegetarian,female,30-39,20.60703107,157.0828302,15.94575473,3.750266844,0.630245683,0.233516131,5.931242464,14010.85111,452.5224141
Vegetarian,female,40-49,20.88371721,160.0901001,15.9144399,3.761767719,0.63209158,0.242822286,5.951939488,14469.76012,449.7327405
Vegetarian,female,50-59,21.0322146,159.034911,15.80010572,3.699145104,0.619401006,0.247008779,5.934268883,15420.55034,454.1156448
Vegetarian,female,60-69,21.83663051,161.3312451,16.4125361,3.865517191,0.640485677,0.24719049,6.065355832,16032.40175,458.9619528
Vegetarian,female,70-79,22.55710013,168.759507,17.09295593,4.054027239,0.634187965,0.235972514,6.316664372,16555.33232,449.4502931
Vegetarian,male,20-29,22.70145698,165.4389915,17.9358271,4.332828535,0.710454024,0.26048588,6.505742737,15095.20452,499.9443233
Vegetarian,male,30-39,22.65240252,168.3273618,17.50618711,4.266691362,0.668535216,0.25192317,6.493482704,15757.88666,500.5354907
Vegetarian,male,40-49,21.77988929,163.7668356,16.950278,4.128391495,0.630730996,0.24758201,6.368386907,16511.97298,494.4654451
Vegetarian,male,50-59,21.17414993,161.6071258,16.56500315,3.967640338,0.600422825,0.245649989,6.320847686,16677.82023,473.5243256
Vegetarian,male,60-69,21.69928845,165.517749,16.73772695,4.012570535,0.590811298,0.237271041,6.439528692,17649.96437,477.8501671
Vegetarian,male,70-79,22.8818172,170.8276646,17.91007192,4.219767276,0.629988072,0.246294398,6.632190437,19086.79508,508.8565718
Fish eater,female,20-29,21.37591738,188.774205,18.03160812,4.611130724,0.727230162,0.319686696,6.089745437,23956.21073,1003.935551
Fish eater,female,30-39,22.1614566,200.5354114,18.09921409,4.761462269,0.732125945,0.331367931,6.110569245,24356.89385,1007.191176
Fish eater,female,40-49,22.23810478,203.8871711,17.92342779,4.737870114,0.735202118,0.342977872,6.063368487,23568.77581,969.0686488
Fish eater,female,50-59,22.12322664,202.5647056,17.93471607,4.76363823,0.747178485,0.364049834,6.097480309,23089.79175,973.0868742
Fish eater,female,60-69,22.69069248,206.3984066,18.28942186,4.865362794,0.779430761,0.365770448,6.414577202,23383.05675,1031.227573
Fish eater,female,70-79,22.10729734,197.5582273,17.69116193,4.698517902,0.738744129,0.34901026,6.387696006,23223.24555,1010.031223
Fish eater,male,20-29,24.66989048,229.4095026,20.80818129,5.409417945,0.814306698,0.34906685,7.228676995,27643.15317,1159.512727
Fish eater,male,30-39,23.68480478,222.1081479,19.51289837,5.20726585,0.75302103,0.34780712,6.680869917,25248.17703,1056.792703
Fish eater,male,40-49,23.20991072,222.1673588,18.96477318,5.149744794,0.749694897,0.348126432,6.665925756,24975.69257,1045.149699
Fish eater,male,50-59,23.16373728,218.3112963,18.67287042,5.102998039,0.746962655,0.366520433,6.371802128,24592.38111,1034.384913
Fish eater,male,60-69,22.74653709,209.9990239,18.5493969,4.970082946,0.768670087,0.346165399,6.811589143,24183.11494,1041.115481
Fish eater,male,70-79,23.11051275,197.5192998,18.69780154,5.056596354,0.793334402,0.37766215,6.944031861,24570.54474,1093.880981
Low meat,female,20-29,23.77104372,195.692526,21.33613607,5.104967998,0.888595657,0.362162232,8.109760776,22326.49271,918.8473131
Low meat,female,30-39,24.94045047,204.7721828,21.15866103,5.369150322,0.916031531,0.37905002,8.051178643,22794.41765,959.4507406
Low meat,female,40-49,25.63223805,217.9950379,21.57245245,5.573553468,0.968602805,0.400952428,8.546939422,21994.4274,932.3998279
Low meat,female,50-59,26.43041227,218.4994115,21.76158605,5.712447816,1.018488406,0.422555362,8.832392471,21383.98388,942.43287
Low meat,female,60-69,27.05623536,223.5651575,22.06108013,5.798764511,1.056365,0.425212042,8.956316228,21587.31595,974.6488783
Low meat,female,70-79,26.59123185,222.774431,21.64314962,5.7418316,1.053659079,0.418753622,9.008901473,21701.84376,997.3328219
Low meat,male,20-29,25.78186526,228.7960996,24.05773639,5.630842407,0.972028662,0.38047414,9.075677838,23146.14175,959.6665464
Low meat,male,30-39,26.70731599,232.0091106,22.98419964,5.821949641,0.977372562,0.394966527,8.755483314,23996.48923,1027.258573
Low meat,male,40-49,26.89144365,234.6483843,22.50887755,5.914243109,0.989655165,0.404557375,8.911753752,22901.24029,969.8641265
Low meat,male,50-59,27.19320185,232.2250436,22.67507355,5.892911435,1.028278755,0.418581325,9.123516933,22564.30409,956.6248839
Low meat,male,60-69,27.25334748,226.5143281,22.43816534,5.95458149,1.048984837,0.4179854,9.480902271,21853.39166,995.2813171
Low meat,male,70-79,27.70752121,220.929307,22.54246737,6.016251127,1.081984399,0.428342804,9.580390845,23103.79703,1044.618476
High meat,female,20-29,43.34765721,272.5183564,42.68041769,10.41700476,2.040685748,0.699023688,23.91956557,26652.4549,1116.297304
High meat,female,30-39,45.24954384,296.7475666,40.86983087,11.01428935,2.159653326,0.726568841,25.04723237,25873.90395,1097.473544
High meat,female,40-49,47.77829651,319.0123941,42.33021223,12.18864507,2.42342484,0.793653039,29.16143598,24472.711,1060.631838
High meat,female,50-59,49.14678381,317.4957273,41.47450904,12.62152907,2.537867699,0.823183118,30.40245618,24133.93597,1079.551112
High meat,female,60-69,48.9532849,308.3219913,40.45117767,12.5647612,2.54572177,0.818200161,30.22943504,23732.69328,1072.394589
High meat,female,70-79,51.0441935,305.1548661,41.27080938,13.03503167,2.669750505,0.837374108,31.67773361,24011.09574,1106.26287
High meat,male,20-29,52.49130686,327.1355094,55.82648512,12.19344796,2.421912317,0.807085643,28.25555871,27007.16718,1158.574309
High meat,male,30-39,47.35792273,319.1157984,46.35377335,11.60596566,2.266372858,0.770184993,26.36794793,26168.08454,1126.170681
High meat,male,40-49,48.30566565,331.7487359,45.12290225,12.22809102,2.421416753,0.79600108,28.62914498,24767.52121,1062.289763
High meat,male,50-59,49.90594758,331.0410044,43.87851283,12.60699491,2.518470958,0.804765063,29.62889879,24749.41169,1087.477905
High meat,male,60-69,49.50835635,317.2701565,41.10364448,12.39562953,2.507013441,0.804481721,28.74084667,24631.04357,1117.253586
High meat,male,70-79,51.41374642,314.5269482,42.13458279,13.3240473,2.690871903,0.85711776,32.12210499,25287.46307,1155.599261
Medium meat,female,20-29,30.56016706,227.2020181,28.28392497,6.769223858,1.259041083,0.471172239,12.48420451,23614.57425,1005.995611
Medium meat,female,30-39,31.89654183,244.2485952,28.3270106,7.175348851,1.338787877,0.498560667,13.17499245,22863.27089,989.6712865
Medium meat,female,40-49,33.65575729,259.9563582,29.07823922,7.733922723,1.456594045,0.53508259,14.7689745,22513.69097,987.9346346
Medium meat,female,50-59,34.1187055,258.6039636,28.29606969,7.862459275,1.508298017,0.550337841,15.14477657,21796.37025,989.3597604
Medium meat,female,60-69,34.07119869,252.9603161,27.85937504,7.717987652,1.493434912,0.54566411,14.5579964,21708.68381,1014.084812
Medium meat,female,70-79,33.69444506,249.7852939,27.64692908,7.772950176,1.504664813,0.541729742,15.10889797,21834.52295,1029.3437
Medium meat,male,20-29,32.64358774,253.1853264,31.24407375,7.161305939,1.319421159,0.48662432,12.77625525,24560.68807,1065.92947
Medium meat,male,30-39,34.14266395,268.9611544,31.29982765,7.54811569,1.389321169,0.516327704,13.36819571,24645.86572,1054.228439
Medium meat,male,40-49,35.03305449,282.1241875,31.44631201,8.022235324,1.483525465,0.539097867,15.33436424,22979.26104,991.0048986
Medium meat,male,50-59,34.79377734,267.0165495,29.69758066,8.073617664,1.507258346,0.552991321,15.45982435,22559.3958,1002.140198
Medium meat,male,60-69,35.29820566,258.610875,29.00126475,8.09901372,1.540529376,0.54863987,15.70837279,22106.49836,1003.936461
Medium meat,male,70-79,35.46061305,255.8285156,28.99253294,8.42180349,1.605688733,0.568749311,16.86187812,22200.72278,1052.020189
Vegan,female,20-29,9.613369429,103.7811863,8.978025575,2.301604936,0.132266282,0.170494235,3.870513194,13303.27311,378.6498579
Vegan,female,30-39,10.24150378,115.4759193,9.470529795,2.46044881,0.146556777,0.183115136,4.052725708,13554.45907,399.069239
Vegan,female,40-49,11.27938104,135.8023068,10.34461842,2.71460968,0.178992816,0.210322154,4.378793312,14779.49689,439.0408056
Vegan,female,50-59,10.85879084,123.0818728,9.587465963,2.555317272,0.144635284,0.196551203,4.1792841,14093.12936,389.0910448
Vegan,female,60-69,11.31024702,125.6234565,10.00448637,2.670292368,0.152854078,0.203903272,4.476947496,14919.86246,410.3924172
Vegan,female,70-79,11.27639425,126.0443936,9.960517827,2.737415353,0.193315568,0.209855453,4.382142555,15817.92767,457.8636049
Vegan,male,20-29,11.07953332,123.6748933,11.06184758,2.74785352,0.150554333,0.192423209,4.756935878,14993.65956,429.2052223
Vegan,male,30-39,10.72269122,123.1064751,9.737828922,2.635009376,0.14336396,0.18543843,4.366656112,13985.02189,393.6182902
Vegan,male,40-49,11.18593937,133.9113324,10.20146284,2.721625074,0.150168055,0.199080514,4.462912148,13256.47796,397.3092279
Vegan,male,50-59,11.08724978,118.7673997,9.911394222,2.585092206,0.145331376,0.194680059,4.365244708,13423.92369,371.3565452
Vegan,male,60-69,10.62080285,100.8582648,8.911188727,2.326808184,0.099829666,0.166812262,4.371531621,14580.35134,415.0664871
Vegan,male,70-79,10.69627608,110.3485968,9.595710019,2.374134127,0.153960339,0.175100157,4.391508484,15521.91499,412.9185394
Vegetarian,female,20-29,18.78227687,179.9108773,15.52253139,3.985395813,0.643966617,0.274305287,5.810084235,23793.27721,881.8783731
Vegetarian,female,30-39,19.43860027,190.74534,15.64687828,4.120293417,0.651326312,0.28939883,5.814981891,23533.77127,866.0530097
Vegetarian,female,40-49,19.70161256,195.1439365,15.66695486,4.176768614,0.655739584,0.303965674,5.824113257,23321.75863,846.1723912
Vegetarian,female,50-59,19.59495562,190.247411,15.36505188,4.085966562,0.646467638,0.305565341,5.740415873,23009.08832,817.2133383
Vegetarian,female,60-69,19.90655915,188.7504714,15.45832136,4.098944774,0.66635883,0.302297999,5.869811618,23349.3564,841.7849166
Vegetarian,female,70-79,20.05679919,188.4110441,15.46930222,4.133228662,0.650434246,0.297933881,6.091912262,24905.6731,902.4461237
Vegetarian,male,20-29,21.1928575,214.366045,17.45136841,4.641404886,0.725099324,0.302811091,6.703244255,26887.27212,1021.091293
Vegetarian,male,30-39,21.33316815,215.4001292,17.12293237,4.615308864,0.693581434,0.308318103,6.523065728,25812.1097,966.2886241
Vegetarian,male,40-49,20.39215109,206.3397627,16.39928281,4.443032693,0.658551698,0.301780198,6.343590569,24453.43966,904.1461166
Vegetarian,male,50-59,19.81916504,192.7255505,15.73782325,4.271589648,0.623718227,0.296226533,6.180235421,23959.23522,859.3904422
Vegetarian,male,60-69,19.97224723,194.8478673,15.63544709,4.243225673,0.625120619,0.295410452,6.24356364,23412.03446,866.7553167
Vegetarian,male,70-79,20.25351891,185.688117,15.76943421,4.303953573,0.651223446,0.296735393,6.376509309,27194.82902,981.5451327
Fish eater,female,20-29,21.05071176,193.7881932,18.7615776,4.006718219,0.756422509,0.273333835,5.388532665,12026.98761,430.3270166
Fish eater,female,30-39,22.02453314,194.1292333,19.19184785,4.078056735,0.749209385,0.275818646,5.339936657,12037.21083,425.5142724
Fish eater,female,40-49,22.3740948,192.7218939,19.20779016,4.093265605,0.767172867,0.279426638,5.334597881,12559.98108,433.0604505
Fish eater,female,50-59,22.7370245,187.1074999,19.59458532,4.163637231,0.785133222,0.287051904,5.276076379,13461.3826,458.9963386
Fish eater,female,60-69,23.78214972,196.3320724,20.44390079,4.32875072,0.823465725,0.302901661,5.49794438,14007.37573,480.7672014
